content,text_clean,label,jumlah_kata
cukup membantu,membantu,Positif,1
luar biasa cakep,luar biasa cakep,Positif,3
gak respond malah salah,stabilitas akses layanan pada server,Netral,3
Saya suka sekali,suka,Positif,1
memulihkan photo yg hilang,memulihkan photo hilang,Positif,3
Keren Aplikasinya,keren aplikasinya,Positif,2
Keren dan modern,keren modern,Positif,2
ini sangat membantu!,sangat membantu,Positif,2
bagus dan worth,bagus worth,Positif,2
"masih gak jelas, kurang tanggap.",dipakenya oke saja kok buat harian,Netral,4
sungguh bermanfaat. terimakasih,sungguh bermanfaat terimakasih,Positif,3
kerenn sekali,kerenn,Positif,1
coba dulu jawaban nya benaar kayaknya,coba benaar kayaknya,Positif,3
Saya suka sesuatu yang baru😀,suka,Positif,1
bagai mana cara main di internet,verifikasi koneksi jaringan pada perangkat,Netral,2
gak sesuai ekspektasi,tidak sesuai ekspektasi,Negatif,3
ok masih di pelajari,ok pelajari,Positif,2
kurag bekerja lebih cepatt,tampilannya standar,Netral,2
cukup membantu,membantu,Positif,1
Ini sangat bagus,sangat bagus,Positif,2
ok lahh bagus sekali,ok lahh bagus,Positif,3
lumayan membantu,dipakenya oke saja kok buat harian,Netral,2
gemini sangat membantu,mirip sama sebelah,Netral,3
sangat bermanfaat,sangat bermanfaat,Positif,2
"untuk membuat soal, gemini juaranya",gemini juaranya,Positif,2
saya merasa sangat senang,sangat senang,Positif,2
"aplikasinya ok, tks 👍",aplikasinya ok terima kasih,Positif,4
wow ini sangat membantu,wow sangat membantu,Positif,3
ai ini adalah penemuan yang luar biasa,ai penemuan luar biasa,Positif,4
punya ku belum ada veo3,belum veo,Positif,2
Bro sama saja kaya serching google,pemeriksaan kompatibilitas perangkat,Netral,6
sangat membantu .terimakasih,sangat membantu terimakasih,Positif,3
sangat membantu,sangat membantu,Positif,2
kereen membantu sekali,kereen membantu,Positif,2
boleh lah aplikasinya 🤣,aplikasinya,Positif,1
sangat berguna 🤟🤟🤟🤟🤟🤟🤟🤟✌️✌️✌️✌️✌️✌️✌️,sangat berguna,Positif,2
sangat luar biasa,sangat luar biasa,Positif,3
aplikasi nya bagus,aplikasi bagus,Positif,2
gak bisa ngapa ngapain cuma kasih maaf....,tidak bisa ngapa kasih maaf,Negatif,5
mengapa tidak bisa melakukanya ?,dipakenya oke saja kok buat harian,Netral,3
sangat membantu,sangat membantu,Positif,2
ya sangat membantu,proses pembaruan versi sedang berjalan,Netral,2
aplikasi bermasalah,aplikasi bermasalah,Negatif,2
bagus kok aplikasinya,bagus aplikasinya,Positif,2
gilaaa ai bagus inii,gilaa ai bagus inii,Positif,4
bisa ngebantu aku untuk gendut foto ku sama idola,evaluasi performa pada sistem operasi,Netral,5
aplikasi nya bagus,aplikasi bagus,Positif,2
mudah digunakan,mudah,Positif,1
merasa sangat terbantu,sangat terbantu,Positif,2
mantapa dan memuaskan,mantapa memuaskan,Positif,2
Mantapp kalii aplikasi AI satu ini 👍👍,mantapp kalii aplikasi ai,Positif,4
keren sekali,optimasi kecepatan muat halaman,Netral,1
Kembarannya Google asisten,kembarannya google asisten,Positif,3
appsnya bagus k,appsnya bagus,Positif,2
cukup membantu,pengaturan preferensi notifikasi standar,Netral,1
Mudah dipergunakan,mudah,Positif,1
cukup membantu,tampilannya sekarang dominan warna biru,Netral,1
cukup membantu,membantu,Positif,1
not bad lah yach...,not bad yach,Positif,3
kenapa ga bisa ngomong di live?,tidak bisa bicara live,Positif,4
lumayan membantu,lumayan membantu,Positif,2
mantap..sangat membantu,mantap sangat membantu,Positif,3
update terbaru dari Apple,update terbaru apple,Positif,3
"❆ Oꈔ߶߶ ❆ 𖫥ꈔ𖭑߶ ❆ ߶𐒘l߶ ❆ informasi informasi lebi jelas"" silahkan hubungi WhatsApp",oggit ggit l informasi informasi lebi jelas silahkan hubungi whatsapp,Positif,10
sangat bagus untuk aku,sangat bagus,Positif,2
sangat memuaskan hati,berjalan normal,Netral,3
Tidak bagus aku benci Gemini,tidak bagus benci gemini,Negatif,4
sangat menyenangkan,sangat menyenangkan,Positif,2
sangat cocok bagus,stabilitas akses layanan pada server,Netral,3
sangat membantu,sangat membantu,Positif,2
ini sangat keren,sangat keren,Positif,2
sangat memuaskan,sangat memuaskan,Positif,2
sangat bermanfaat 👍,sangat bermanfaat,Positif,2
terbaik memang gemini ai,terbaik gemini ai,Positif,3
"SANGAT BAGUS, SEMOGA TERUS BERKEMBANG DAN MAJU TERUS!",sangat bagus semoga berkembang maju,Positif,5
cukup menghiburku,menghiburku,Positif,1
kita lihat reaksi respon Google melawan generasi AI woaaa,lihat reaksi respon google melawan generasi ai woaa,Positif,8
"biasalah, namanya juga dari google",biasalah namanya google,Positif,3
aplikasi tidak jelas,aplikasi tidak jelas,Negatif,3
sangat bermanfaat,sangat bermanfaat,Positif,2
pandai buat belajar,pandai belajar,Positif,2
sangat membantu,sangat membantu,Positif,2
sangat mengesankan,kalo menurut saya sih biasa saja ya,Netral,2
yng terindah,yng terindah,Netral,2
ai ini sangat bagus,kalo menurut saya sih biasa saja ya,Netral,3
mudah digunakan,mudah,Positif,1
cukup membantu,membantu,Positif,1
maunya bisa gandeng Poto,cara ganti bahasa di pengaturan,Netral,4
seru untuk di ajak ngobrol,seru ajak ngobrol,Netral,3
gak bisa apa2 ai macam apa ini,tidak bisa ai,Negatif,3
beh bagus banget,beh bagus banget,Positif,3
bagus dan jelas,bagus jelas,Positif,2
Semakin mantap!,mantap,Positif,1
Gue terimakasih sama ini app 😭,terimakasih app,Positif,2
butuh saran lebih lanjutt,butuh saran lanjutt,Netral,3
baik sebagai asisten pribadi,baik asisten pribadi,Positif,3
baru mencoba Gemini ai pertama kali semoga bermanfaat,pemeriksaan kompatibilitas perangkat,Netral,6
punya asisten pribadi canggih,asisten pribadi canggih,Positif,3
karena gemini kerenn,gemini kerenn,Positif,2
bagus membantu,bagus membantu,Positif,2
Sejauh ini Bagus,bagus,Positif,1
bisakah buat foto,foto,Positif,1
ai nya kocak gabisa diandelin,ai kocak tidak bisa diandelin,Negatif,5
cukup membantu,membantu,Positif,1
bekerja dengan baik 😁👍,baik,Positif,1
bagaimana cara mengirim foto,proses pengunduhan paket data tambahan,Netral,2
sangat bagus sekali,sangat bagus,Positif,2
baik sebaik baiknya,baik baiknya,Positif,2
masih tahap uji coba klo memuaskan akan saya beri bintang lagi,tahap uji coba memuaskan bintang,Negatif,5
makasih gemini berkat kamu rumahku ga jadi kebakaran,terima kasih gemini berkat rumahku tidak kebakaran,Positif,7
semoga makin berkembang,semoga berkembang,Positif,2
ga bisa di pake,tidak bisa pakai,Negatif,3
sangat bagus sekali,sangat bagus,Positif,2
benar dengan pertanyaan nya,benar,Positif,1
mudah digunakan,mudah,Positif,1
sangat bagus sekali,sangat bagus,Positif,2
yaah keren cuy adioss bulu ketek bapak Thanos,mirip sama sebelah,Netral,7
mudah digunaakan,mudah digunaakan,Positif,2
bagusan ini dari yang ntu,bagusan ntu,Positif,2
PANDUAN LARANGAN TERLALU KETAT.,panduan larangan ketat,Negatif,3
tingkat kan lagi,tingkat,Positif,1
semoga makin sempurna,semoga sempurna,Netral,2
gak ada obat Wak gw nyari langsung ketemu cik gw nyari ambatukan langsung jir😅,tidak obat wak mencari langsung ketemu cik mencari ambatukan langsung anjing,Positif,11
AI memang di jaman sekarang,ai jaman,Positif,2
gemini sangat membantu👍,gemini sangat membantu,Positif,3
"mantap,TF Dulu 100",mantap tf,Positif,2
cukup membantu,membantu,Positif,1
muda di mengerti,muda mengerti,Netral,2
maaf karna kalian ndk bisa bikin nya do,pengaturan preferensi notifikasi standar,Netral,5
bagus bangettt><,bagus bangett,Positif,2
sangatlah bermanfaat,bermanfaat,Positif,1
cukup membantu,membantu,Positif,1
bagus aplikasinya,bagus aplikasinya,Positif,2
bagus aplikasinya,kalo menurut saya sih biasa saja ya,Netral,2
asli ini yang aku cari selama ini,asli cari,Positif,2
Ngedit foto,ngedit foto,Positif,2
kurang baik pelayanan nya,kurang baik pelayanan,Negatif,3
bagus aplikasinya,bagus aplikasinya,Positif,2
semoga akan membantu saya dalam setiap tugas saya,semoga membantu tugas,Positif,3
Salah satu yang terbaik,salah terbaik,Positif,2
mantap cuybberguna bagi saya,mantap cuybberguna,Positif,2
mudahan menjadi manfaat,mudahan manfaat,Positif,2
bagus aplikasinya,bagus aplikasinya,Positif,2
membuat hidup jadi lebih mudah.,hidup mudah,Positif,2
BAGUSSSSSSS COCOK UNTUK BANTU MENGERJAKAN TUGAS YANG KITA TIDAK MENGERTI!🤭🤭🤭,baguss cocok bantu tugas tidak mengerti,Positif,6
aku suka bantuan dari google gemini! ✨,suka bantuan google gemini,Positif,4
mempermudah pekerjaan saya,mempermudah pekerjaan,Positif,2
sangat membantuku... 😀,sangat membantuku,Positif,2
saya Suka dng aplikasi ini,suka dng aplikasi,Positif,3
bagus bngt plis,bagus bngt tolong,Positif,3
sangat sangat sangat membantuku,sangat sangat sangat membantuku,Positif,4
aplikasi yang bagus,aplikasi bagus,Positif,2
mantap lebih dari ai inimah,mantap ai inimah,Positif,3
aplikasi ini sudah ga jelas anj,aplikasi tidak jelas anj,Positif,4
lumayan membantu,lumayan membantu,Positif,2
senang sangat terbantu,senang sangat terbantu,Positif,3
masya allah sangat bermamfaat,masya allah sangat bermamfaat,Positif,4
mudah digunakan,mudah,Positif,1
sangat sangat sangat sangat sangat sangat membantu!!! uhuyy uy uy,sangat sangat sangat sangat sangat sangat membantu uhuyy uy uy,Positif,10
banyak membantu,membantu,Positif,1
sangat memuaskan,sangat memuaskan,Positif,2
semoga gemini bisa lebih baik,dipakenya oke saja kok buat harian,Netral,4
mudah digunakan,mudah,Positif,1
aplikasi yang bermanfaat,aplikasi bermanfaat,Positif,2
baik dan benar saya senang bertemu di sini terima kasih.,baik benar senang bertemu terima kasih,Positif,6
Wah ini baru keren,keren,Positif,1
membantu mengerjakan tugas,membantu tugas,Positif,2
sangat bagus y,sangat bagus,Positif,2
cerdas membantu.....,cerdas membantu,Positif,2
sangat tidak baik,sangat tidak baik,Negatif,3
Gemini tolong buat modul ajar kebudayaan dan IPTEK sebagai anugrah Allah fase F,gemini tolong modul ajar kebudayaan iptek anugrah allah fase f,Positif,10
keren aplikasinya,keren aplikasinya,Positif,2
Bagus saya suka,bagus suka,Positif,2
nice banget sukaa,nice banget sukaa,Positif,3
Layak diandalkan 👍,layak diandalkan,Positif,2
aplikasinya bagus,aplikasinya bagus,Positif,2
mantap sih Gemini ai,mantap gemini ai,Positif,3
mudah digunakan,mudah,Positif,1
sangat luar biasa,sangat luar biasa,Positif,3
baru coba kasi 3 bintang duli,proses pengunduhan paket data tambahan,Netral,4
sangat bermanfaat..,sangat bermanfaat,Positif,2
"menganggu,aplikasi menyusahkan",menganggu aplikasi menyusahkan,Negatif,3
Aplikasinya mantaaaaabbbb,aplikasinya mantaabb,Positif,2
aplikasi yang bagus,aplikasi bagus,Positif,2
"mencoba dengan yg baru ..menjadi pilihan,atau tempat curhat.",mencoba pilihan curhat,Positif,3
gemini ini sngt hbt dia bisa mengedit apapun,gemini sngt hbt bisa mengedit apapun,Negatif,6
aplikasi yang bagus,aplikasi bagus,Positif,2
kadang jawaban susah di mengerti,kadang susah mengerti,Netral,3
masih coba manfaatnya,pengecekan riwayat penggunaan fitur,Netral,2
sangat membantu debes lah,sangat membantu debes,Positif,3
wah cerdas sekali,cerdas,Positif,1
gemini sangat lah berguna,gemini sangat berguna,Positif,3
aplikasi yang bagus,aplikasi bagus,Positif,2
"bagusss, sayaa sukaa.",baguss sayaa sukaa,Positif,3
"Sy Mrs TDK puas atas jwbn yg diberikan Gemini. Sy minta daftar 38 provinsi yg ada di indonesia, yg dijwb hanya 33 provinsi, berarti Gemini Lom apdet",mrs tidak puas jwbn gemini daftar provinsi indonesia dijwb provinsi gemini belum apdet,Negatif,13
buatkan modul ajar paud hari pertama masuk sekolah,buatkan modul ajar paud masuk sekolah,Positif,6
bagus sekali,bagus,Positif,1
"Bagus jir , kek gptchat",bagus anjing gptchat,Positif,3
cantik dan jelas,cantik jelas,Positif,2
peningkatan sistem,peningkatan sistem,Positif,2
Cuma pengen nyoba aja,pengen nyoba,Positif,2
sangat membantu sekali,sangat membantu,Positif,2
masih blm bagus,pemeriksaan fitur dan menu utama sistem,Netral,2
bagus aplikasi ny,bagus aplikasi ny,Positif,3
mencari icon Hari ulang tahun,mencari icon ulang,Positif,3
apk yg bermanfaat,apk bermanfaat,Positif,2
mantaaap n sangat mmbantu,mantaap sangat mmbantu,Positif,3
sangat bermanfaat,sangat bermanfaat,Positif,2
sangat membantu,sangat membantu,Positif,2
ga mirip asli,tidak asli,Negatif,2
jawaban sering salah,salah,Negatif,1
gak bisa diperintah,tidak bisa diperintah,Negatif,3
cukup membantu,membantu,Positif,1
keren AI nya,keren ai,Positif,2
asli keren bgus,asli keren bgus,Positif,3
bisa lebih cepat,bisa cepat,Positif,2
kok gak bisa,tidak bisa,Positif,2
lebih baik dari penggunaan lain,baik penggunaan,Positif,2
cukup membantu,membantu,Positif,1
cukup membantu,membantu,Positif,1
aplikasi yang bagus,aplikasi bagus,Positif,2
bagaimana cara untuk tahu posisi hp anak saya sekarang,posisi hp anak,Positif,3
cepat dan akura,cepat akura,Positif,2
mantap dan akurat,mantap akurat,Positif,2
ya sangat membantu,sangat membantu,Positif,2
mantap semoga terus gratis,mantap semoga gratis,Positif,3
verisi pro malah pelayanan jelek banget mending GPT,verisi profesional pelayanan jelek banget baik gpt,Negatif,7
mantap dan akurat,mantap akurat,Positif,2
bagus sekali,berjalan normal,Netral,1
"lagi nyoba, dan bagus"" sarannya.",nyoba bagus sarannya,Positif,3
bagus aplikasinya,bagus aplikasinya,Positif,2
aku sangat suka gemini karna disa jadi temen curhat,sangat suka gemini disa teman curhat,Positif,6
google sangat membantu sekali,google sangat membantu,Positif,3
bgus bgtttt pekaaa lagiii good deh pokoknya,bgus banget pekaa lagii good deh pokoknya,Netral,7
ini sangat membantu,sangat membantu,Positif,2
Saya jatuh hati sama google gemini,jatuh hati google gemini,Positif,4
aplikasi nya bagis bangen ngentod,aplikasi bagis bangen ngentod,Positif,4
cukup membantu,membantu,Positif,1
Ai nya tidak mengerti apa yang kita ingin kan,penyesuaian pengaturan tampilan antarmuka,Netral,3
kereeenn dan cerdaasss,kereenn cerdaass,Positif,2
"ditanya tetang sejarah, jawabannya ngawur.",tetang sejarah jawabannya berbicara sembarangan,Negatif,5
sangat bermanfaat,sangat bermanfaat,Positif,2
𝘴𝘦𝘮𝘰𝘨𝘢 𝘣𝘢𝘨𝘶𝘴 𝘣𝘢𝘳𝘶 𝘱𝘢𝘪𝘳,semoga bagus pair,Positif,3
Gemini luar biasa,gemini luar biasa,Positif,3
mudah dipahami,mudah dipahami,Positif,2
bagussss rensponsial sekaliii,baguss rensponsial sekalii,Positif,3
sungguh sangat membantu,sungguh sangat membantu,Positif,3
cukup membantu,membantu,Positif,1
sangat membatu sekali,sangat membatu,Positif,2
"PERHATIAN,BAIK HATI,SAYANGG GEMINII",perhatian baik hati sayangg geminii,Positif,5
Semua Pernyataan Ada!,pernyataan,Positif,1
baru hari ini pakai Gemini,sebenernya mirip mirip saja,Netral,2
GG gacor kang emang terbaik ni apk 😈😈😈,gg gacor kang emang terbaik apk,Positif,6
apa aja bisa ui... 😁,bisa ui,Positif,2
sangat bagus bagi saya a,sangat bagus a,Positif,3
lumayan membantu,kalo menurut saya sih biasa saja ya,Netral,2
Gemini nya msh byk yg ga tau,gemini tidak,Positif,2
sangat membantu,sangat membantu,Positif,2
sangat membantu,sangat membantu,Positif,2
mantap la aplikasi ini,mantap aplikasi,Positif,2
"Baru coba,jadi kita lihat keadaan Gemini",coba lihat gemini,Positif,3
sangat' membantu,sangat membantu,Positif,2
bagus banget sih,pemeliharaan rutin sistem operasional,Netral,2
gemini membantu mengerjakan tugas,gemini membantu tugas,Positif,3
baguss sesuai,baguss sesuai,Positif,2
sangat membantu,sangat membantu,Positif,2
baik dan bagus,baik bagus,Positif,2
sangat membantu pekerjaanku,sangat membantu pekerjaanku,Positif,3
sayang sangat suka,sayang sangat suka,Positif,3
ai tolol masa baru bahas a terus kasih penjelasan malah jadi b kan tolol,ai tolol bahas a kasih penjelasan b tolol,Negatif,8
saya bertanya apa benar dapat bayaran,benar bayaran,Negatif,2
hebat! memberikan saya sejuta inspirasi!,hebat sejuta inspirasi,Positif,3
sangat berguna,sangat berguna,Positif,2
AI nya bagus,ai bagus,Positif,2
terus berkembang yah,berkembang yah,Positif,2
sangat bermanfaat,sangat bermanfaat,Positif,2
bekerja dengan baik,baik,Positif,1
"I LOVEE UU BGT BUAT APK INII, SANGKYUUU",i lovee uu banget apk inii sangkyuu,Positif,7
kok banyak yang tidak bisa dia jawab?,tidak bisa,Negatif,2
najis masa jawaban dari pilihan ganda aja salah nilai gw JD 35,najis pilihan ganda salah nilai,Negatif,5
blom minat gk faham,sinkronisasi data akun secara berkala,Netral,4
keren sekali,keren,Positif,1
tolong editin kak,tolong editin kak,Positif,3
membantu banget si,membantu banget si,Positif,3
bisa nambahin wawasan,bisa nambahin wawasan,Positif,3
baru mau mencoba semoga hasilnya baik,mencoba semoga hasilnya baik,Positif,4
gak nyambung perintah,tidak nyambung perintah,Negatif,3
sangat luar biasa,sangat luar biasa,Positif,3
masih agak lambat,lambat,Negatif,1
"dimana saya tidak mengerti, di. Gemini lah, solusi nya. ⚘️❤️📚🕊",dimana tidak mengerti gemini solusi,Positif,5
Tiga bintang dulu,penyesuaian pengaturan tampilan antarmuka,Netral,1
baik dan berguna,baik berguna,Positif,2
pasang 5 menit lsg uninstall,pasang menit lsg uninstall,Negatif,4
cukup membantu,membantu,Positif,1
potrer 9:16 kondi hilang kan,potrer kondi hilang,Negatif,3
Gemini memang mantap,gemini mantap,Positif,2
sangat membantu 👍,sangat membantu,Positif,2
bagus banget cokkk,bagus banget cokk,Positif,3
keren sekali,keren,Positif,1
sangatlah membantu,membantu,Positif,1
lumayan membantu,pengaturan preferensi notifikasi standar,Netral,2
nge bug suara,nge bug suara,Negatif,3
wah... kemajuan gemini OK Banget,kemajuan gemini ok banget,Positif,4
Bagus sekali,bagus,Positif,1
Gemini adalah ai terbaik,gemini ai terbaik,Positif,3
sangat membantu,sangat membantu,Positif,2
bagus dan baik,bagus baik,Positif,2
bisa menyelesaikan masalah,bisa menyelesaikan,Positif,2
Bagus sekali lagi,bagus,Positif,1
ingin membuat foto di gemini,foto gemini,Positif,2
lebih beemanfaat dari google asisten,beemanfaat google asisten,Positif,3
tidak sesuai yang saya inginkan,tidak sesuai,Negatif,2
oke bngt lah ini apk,oke bngt apk,Positif,3
sangat membantu,sangat membantu,Positif,2
APLIKASI SANGAT BERGUNA,aplikasi sangat berguna,Positif,3
cukup membantu,cara ganti bahasa di pengaturan,Netral,1
