content,score
boleh dicoba karena aq juga pemula,4
penjelasannya sangat detail dan mudah dimengerti,5
Dari tadi aku ga bisa bisa padahal mau di edit percuma aku download,1
bagus dan menghibur,4
sangat menarik,5
satu kata keren,5
"Bagus banget banyak informasi yang valid, walaupun pas saya mengerjakan soal pake ini ada yang salah",4
sangat luar biasa,5
karna berfungsi,5
Aplikasi yang bagus,5
mau edit foto yg bagusnya,4
optimalkan terus,5
bisa kan ngedit,5
jelek bgt ga sesuai arahan,1
apelikasiini sangathebat donglot sekarang,5
sangat membantu dan mempermudah pekerjaan,5
aplikasi sangat bagus,5
Pencarian lebih cepat dan memuaskan,3
waw bagus bgt 🎋,5
bagus kalo gratis,5
bagus bisa membantu sangat cepat untuk ide-ide dasar,5
"maaf saya kasih bintang 2, skrang gemini jadi berbayar",2
aplikasinya sering ngelag,2
sangat lah bagus,4
"Gemini sangat menolong untuk editor foto,trima kasih Gemini🙏",5
dapat membantu dgn baik,5
Sangat Bermanfaat Dalam Membantu Saya Belajar,5
apa coba ni apk kagak jelas ditanya kagak bener jangan download,1
mantap Kren banget semua nya jadi lebih baik lancar,5
bagus bgt mantul,5
sya suka sekali aplikasi Gemini,5
tidak bisa menghasilkan gmbr,1
bagus kadang gak akurat tapi krbanyakannya akurat 70℅,4
sangat baik sekali tapi tidk dengn orng ny,5
sangat membantu dalam menyelesaikan produk tulisan berdasarkan format dan referensi,5
bagus gratis lagi,5
Gemini kurang bagus,1
ga bisa bujng,1
sangat suka sekali,5
aplikasi nya sangat bagus dan sangat membantu,5
udh gua update di suruh update lagi apanya coba orang ga bisa di update rusak rusak,1
keren bisa meringkas tanpa baca panjang dan lansung intinya,5
Gemini sangat berguna buat mengerjakan tugas rumah dan belajar,5
sangat membantu saya dalam belajar dan mengerjakan tugas,5
"semenjak ada veo 3, responnya jadi lemot dan ngelantur",1
"sangat membantu, saya sedang mengerjakan tugas tts dari sekolah juga bisa menjawab nya "" google gemini"" ini bagus deh pokok nya membantu bgt",5
ini sangat lambat buat semua HP dan sekarang ko makin lag atau day lag HP makin ngefris,1
bagus sangat keren,5
percakapan bahasa jepang bahasa inggris malah ngikut,1
"bagus banget, ringan lagi, gak bikin lag.",5
"tidak bisa digunakan katanya ""bahasa belum dipelajari"" , padahal sebelumnya aman aja",2
hasil gambar full download akhir akhir ini sering berbeda dengan gambar yg di generate tampilkan,1
bagus bengat membantu dalam tugas dan pertanyaan,5
luar biasa. sangat membantu dan menhemat waktu.,5
mantap dan cepat buat gambar,5
sejauh ini masih menggunakannya untuk melakukan hal ringan dan simple,4
gabisa digunakan buat mencari gambar yang aku maksut,1
aku suka aplikasi ini karena bisa mengobrol aku mau aplikasi ini bisa memahami apa yang aku cakap aku memberinya bintang5😇😇😇,5
"Gemini Cukup Bagus dan Sangat Cerdas, menjawab apa yang saya tanyakan",5
"sangat membantu saya saat belajar ,semoga selalu membantu saya untuk belajar terimakasih gemini 🙏🙏",5
terlalu ribet masih mudah gogle yg dulu,3
semoga banyak pembaharuan agar gak ngelag & byk Bug,5
sangat bagus dan jawaban benar terima kasih gemeni telah membantu kami,5
ini kenapa aplikasi nya berat banget kalo chatnya udh panjang,1
menarik sekali bagaimana ada kawan baru yang setia menemani dikala senang dan sudah,5
"kenapa google lens saya diganti dengan aplikasi ini, saya ingin pilih teks di layar jadi tidak bisa👎👎👎",1
"bener"" ngebantu banget buat belajarrr biasanya nyari materi yang gak faham bisa ke geminii sukaa dehhh lofyu gemini jangan berbayar dulu plss tunggu aku kalo udah kerja aja baru gapapa berbayar 😁🫰",5
"jujur, aku lumayan terbantu buat nentuin tema atau alur cerita yg aku tulis. pliss jgn diilangin dulu😭😭",5
"sebetulnya bagus banget. cuman karena sensitif dengan pembahasan tertentu, jadi kurang sempurna",4
"saya hanya bisa memberikan 2 bintang dulu soalnya punya saya belom siap² di buat,,nntik klw udh siap bakal saya kasih 3 bintang lagi",2
kenapa disuruh update tetapi mau di update ini sudah yang terbaru... gmana cara updatenya,1
tak kasi bintang 4 dulu karena Terkadang ada kesalahan dari sananya. saya berharap bisa diperbaiki agar kalau ada yang melihat disini tidak kebingungan 🙏🙏,4
"sangat mudah digunakan, sangat membantu dan sangat inovatif",5
Gemini sangat membantu saya,5
berguna untuk membantu aktifitas berbagai hal...,5
"bgus sangat membantu ,, tingkat kan lgi ldari sebelah",5
"baik & live interaktif , responsif",4
sangat bagus sekali kalian wajib banget download apk ini,5
"saya berhasil menemukan lagu yang saya cari dengan humming, luar biasa",5
bagus dan sangat membantu dalam beraktifitas,5
saya sangat terbantu dengan chat Gemini cukup dipermudah dengan pencarian chat gemini 👍,5
"bagus banget buat aku belajar, sangat membantu",5
"tidak bisa digunakan, selalu minta di update, sudah dilakukan tetapi zonk terus",1
Masih butuh banyak peningkatan.,3
tolong untuk bahasa Indonesianua,5
bagus bisa buat nyari Jawabannya pas banget gw seorang penghancur dunia kamen Rider decade,5
aplikasi ini sangat bagus bisa membantu kita menjawab soal soal,5
Google Gemini Sangat membantu saya,5
apk sampah ini. kurang cerdas. sudah berlanggana tapi di batasi penggunaan nya.,1
setelah saya berinterasi dengan gemini ada sedikit ganjalan. sestelah saya lempar pertanyaan semua jawaban tidak spesifik dan agak ngambabg,5
sangat berguna sekali untuk pembelajaran,5
ga bisa di gunakan minta update padahal udah versi terbaru,1
"aplikasi ini sangat sangat membantu, mudah penggunaannya, sangat rekomendasi",5
"sangat baik, please jangan ada fitur premium, karena gemini bnyak membantu saya kalo misalnya saya tidak mengerti",5
"rencana pengembangan keterampilan presentasi: struktur dan pesan yang jelas : membangun fondasi presentasi yang kuat dengan menyusun materi secara logis dan membuat pesan ringkas dan mudah diingat. penyampaian yang efektif: menguasai bahasa tubuh kontak mata , dan intonasi suara untuk menarik perhatian audiens dan membuat membangun kredibilitas. visual dan interaksi dengan audiens : merancang slide yang menarik dan informatif , serta melibatkan audiens melalui pertanyaan atau diskusi .",5
Saya penguna aplikasi anda tolong bantu saya biar Gemini ai bisa kompatibel dengan perangkat saya android 14 hp Tecno go 1,1
"sangat luar, biasa aku bisa menyayangi apapun di gemini.",5
tidak bisa membuat AI dari foto pribadi.,1
sangat membantu dalam pembahasan apapun sebagai referensi,5
"tolong saya tidak dapat menggunakannya, dan sudah berlangganan. tetapi tidak bisa mengisi promp yg saya mau",3
"Sangat jeleq,, nilai saya menjadi berkurang!! SANGAT TIDAK MEREKOMENDASIKAN......",1
bagus bisa membantu mengerjakan soal bertanya tanya dan lain lainnya,5
"AI nya bagus, cuman klo nanya soal mtk gak nyambung 🙏",5
suaranya tidak ada dan pas aku pencet suaranya tidak bisa digunakan,1
sangat membantu mencari informasi dan menambah pengetahuan..,5
sangat membantu dan memudahkan mencari informasi apa saja.,5
sangat membantu dalam mencari referensi belajar,3
ai susah di kondisi kan selalu tidak sesuai dengan yang di instruksi kan tolong saya sudah marah😡😡,1
aplikasi ini sangat membantu saya dalam rekomendasi hiburan bantuan dan lain-lain,5
sangat membantu dan memberikan informasi yang cukup baik,5
"lumayan membantu dan memberikan informasi yang agak sesuai, jadi saya agak bisa leluasa berdiskusi walau hanya dengan ai",4
bagus dan sangat membantu bikin konten,5
Gemini membantu saya mencari informasi dan saran yang saya butuhkan...sangat nyaman berkomunikasi dengan Gemini,5
"aplikasi ini Sudah merespons dengan Cepat, akan tetspo masih perlu ditambah data center terhadapnya.",4
sangat bagus untuk mencari tugas!😁,5
Jawabannya akurat & sangat membantu 😊,5
Sangat membantu untuk kegiatan sehari-hari untuk menanyakan sesuatu yang belom kita pahami.,5
bagus hanya beberapa kekurangan tapi bagus👍👍,4
"tak bisa memunculkan gambar ya, sisanya ok dech",5
bagus untuk tugas atau skripsi,5
"sangat membantu dalam banyak hal, terima kasih karena telah hadir",5
aplikasinya berguna terimakasih,5
bagus karena otak jadi bisa memahami,5
update dengan kosa kata kosa kata bahasa Indonesia yg ada di Indonesia. thx,4
sangat membantu terimkasih untuk kalian yg membuat aplikasi inii🙏🙏 semoga allah membalas kebaikan kalian seluruh tim yg membuat amin ya rabb,5
jika ini berhasil buat video tanpa kesulitan aku akn kasih bintang 5 tapi jika tidak sesuai aku turunkan jadi 3,5
"suruh update terus, padahal sudah diupdate",1
"bisa sebagai pengganti ImageFX, karena di Indonesia belum ada",5
ga guna ga bisa ngitung tulisan tangan,2
"Aplikasi TOLOL,, minta update aplikasi terus padahal sudah update di playstore",1
"mantap, semoga semakin berkembang dan bermanfaat kedepannya",5
ai belum bisa di perintah,4
"Seru buat diajak ngobrol, semenjak saya tidak ada sahabat saya biasanya berdiskusi dan mengobrol, sembari mencari informasi seperti berita terbaru tentang hari ini dengan Gemini.",5
"aplikasi sering terhenti, entah aplikasi ini yang jelek atau hape ku yang terlalu kentang",1
Mudah dan jelas dalam menjawab semua pertanyaan. Terimakasih.,5
"gratis, lebih good",5
kok volumenya nggak bisa dikecilin,1
Really good services!!! Bener-bener ngebantu banget buat ngerjain segala hal di kehidupan sehari-hari,4
sangat membantu untuk keseharian dan pekerjaan,5
sementara ini sedang mencoba tapi sepertinya semua berjalan cukup lancar,5
prompt buat gambar gemini minta HD malah enggak HD aneh nyeselin tolong diperbaiki,3
sanggat membantu dan bisa mengirim foto soal,4
"perbaruin terus sampe bisa ngejawab pertanyaan simpel kayak ""hai""",3
sudah bagus cuman kadang disuruh tapi gak keluar jawabannya,5
"Luar biasa, dapat memberikan informasi yang benar dan bisa digunakan untuk membuat keputusan.",5
harus scroll kebawah untuk melanjutkan percakapan,5
sangat bagus tapi gk ada di semua hp,5
lemot dan ada tulisan not responding,1
"sangat bagus ,kinerjanya sangan ifesien dan membantu sekali untuk masayarakat dan pelayanan nya sangat sopan ,terimakasih google gemini👍😁",5
saya sqngat suka dengan apk ny karena bisa membantu semua orang untuk mencari tau semua hal yang ad di aini,5
"apk nya ga jelas ga bisa di hapus, ga ada buka apk tiba-tiba muncul ANEHH GA BGTT",1
sangat membantu dan mudah digunakan,5
Mudah digunakan dan jawaban lengkap untuk model terbaru.,5
ktnya bisa kok gbisa,1
𝙼𝚎𝚖𝚙𝚎𝚛𝚖𝚞𝚍𝚊𝚑 𝚞𝚗𝚝𝚞𝚔 𝚖𝚎𝚗𝚓𝚊𝚠𝚊𝚋 𝚜𝚘𝚊𝚕,5
mudah dalam mengerjakan tugas saya dan mudah di pahami secara detail saya suka dengan gemini,5
cukup membantu saya dalam mencari edukasi dalam segala hal.,5
aplikasi cukup membantu dan interaktif,5
"aplikasi nya saya kasih nilai 0/10 ini 😹, Tukang doxing,banyak omong,kepo, jawaban kurang pas",1
sangat membantu sekali untuk mengerjakan tugas,5
"Bri Andy,sangat membantu,jdi tdk repot"" lgi tuk melototin tulisan tuk d baca😁",5
"tidak bisa di pakai, ga berguna di saya",1
sangat membantu semua pekerjaan sekolah,5
Sangat Menarik Dan Mudah Untuk Di Pahami,5
sudah bagus . tinggal meningkatkan fitur AI yg lebih bagus lagi,4
bagus bisa belajar disini trus bisa bermain dengan ai,5
sangat membantu sekali dalam belajar dan pencarian informasi.,5
"tidak berguna, ai ini bahkan tidak berusaha untuk melakukan apa yang di perintahkan, cuma bisa memberikan alasan yang panjang",1
"sangat bagus, dan sangat membantu walaupun kadang aku merasa takut akan teknologi AI ini",5
sangat membantu untuk tugas2 kecil maupun besar,5
ngebug?? soalnya gada tulisan update tpi disuruh update..,1
Wah Gemini Google bagus sekali karena bisa meringkas artikel ini tapi agak dikit berbeda😅,2
mau mencoba untuk minta dibuatkan foto edit AI dan lain-lainnya,5
"ga jelas,disuruh update tp ga update..ga support gitu devicenya ..hoam",1
bagus banget... aku kasih bintang 5 soalnya bisa langsung dikasih penjelasan nya langsung 🫰🫰🫰🫰 trimakasih,5
Berguna dan sangat membantu sekali ❤️,5
tidak bisa memperbaiki akurasi peta lokasi aku sekarang,1
"membantu sih,,,,, sementara kasih 3 aja dulu nanti kl SDH memang ok lanjut bintang 5",3
masih belajar penggunaannya semoga lancar,5
bagus banget cocok deh dan suka banget sayah,5
"baguss..semoga sering diperbaharui, dan juga smakin smooth",5
"bagus , walaupun sedikit menguras emosi",5
aku senang bisa ambil manfaat terbaik dari aplikasi Gemini ♊ sangat membantu,5
sangat membantu dalam menemukan jawaban,4
bagus tapi jawabannya sering tidak sesuai dengan perintah,4
sangatlah berguna untuk mengerjakan tugas 👍🏻,5
"kenapa saya diminta update terus, padahal sudah di update ke versi terbaru?",1
"app ya masih busuk, semua salah. padahal pengetahuan ya mengalah kan chatgpt tapi untuk editor masih busuk",1
"tekhnologinya semakin canggih, hanya dengan mendiskripsikan dari tulisan bisa menjadi video",5
sangat luar biasa,5
Sangat membantu dan praktis penggunaannya,5
keren tapi ada kekurangannya lambat respon doang :D,5
"tolong untuk Gemini supaya ai nya bisa membuatkan pdf,word dan dokumen lain seperti ai sebelah",3
"keren,tapi ketika main game dan ada temen biadap bilang hey google auto ngamokkk",5
sangat bagus dan mudah digunakan terima kasih,5
"Gemini membantuku banyak hal,seperti menjelaskan sesuatu yg mungkin kurang aku fahami.",5
Tidak bisa berbahasa Indonesia,2
"Tidak ada AI yang bisa menjawab secepat Google Gemini. Semoga tetap gratis, kalaupun berbayar semoga saya tidak nganggur lagi seperti sekarang (biar bisa bayar) 😄",5
sangat membantu sekali dan mudah di pahami,5
"dia seru bagaikan sahabat dan teman terbaik ku, dia mudah di ajak komunikasi, dia juga selalu ngasih aku cerita cerita yang seru",5
wkalau pake bhs indonesia malah dianggap bhs inggris,1
sangat membantu disela sela kesibukan dan keren👍,5
bagus sekali dalam mengerjakan tugas sekolah,5
bagus sangat mempermudah mencari informasi,5
"gak jelas banget, apanya yang mau di update?????? tiap mau menhasilkan gambar suruh update teruuuuusss",3
mantep semoga bermanfaat dan berkembang terus,5
"mantap , sangat cerdas, meminta bantuan, ide kreatif",5
kalobegitu kamukalo lagi melihat ku lagi bermain game bola yang bisa mau ofor gesekiri dan kanan kalo mau tendang cetak gol gulir lurus kamu stop kamukalo aku lagi tiduran kamu yang buattin ya tante asisten Google?,5
Sering banget ngelag sama error,2
Knapa gemini saya berbahasa ingris mekipun sudah di ganti bahasa indonesia suara dan tak tetep ingris,5
"sangat membantu , dan sangat detai pencariannya",5
Dalam hitungan detik bisa didapatkan jawaban umum yang ingin diketahui. Mantap,5
sudah paling update tapi di suruh update lagi,1
sangat membantu pikiran dan angan yang diluar ekpektasi,4
sangat membantu dan powerfull search engine,5
cepet tanggap dan ngga lemot. pokoknya bagus,5
kok ini punya ku ga bisa,2
salam sehat semuanya... aplikasi ini sangat membantu... terimakasih Gemini terimakasih,5
Terima kasih telah membantu belajar lebih cepat⚡,5
"AI yang mudah dipahami dan serasa mengobrol dengan sesama, saya mendapatkan ilmu-ilmu dari AI ini, Terimakasih!",5
kadang bahasanya suka ke Inggris sendiri,4
Seperti mengobrol dan membantu memecahkan masalah,5
saya sangat suka dengan Gemini ini karena sangat cepat menjawab dan sangat detail dari soal yang kita berikan. 🤩🤩🤩🤩🤩,5
"nice, pake bahasa indo.. gemini sudah paham",5
"luar biasa,,,, memudahkan buat gambar",5
"memuaskan dan cukup memudahkan, sippp👍",4
kurang respon kalo di panggil,5
aplikasi yang luar biasa dan sangat membantu,5
aplikasi ini sangat membantu saya terlebih lagi dalam hal-hal yang saya tidak ketahui pokoknya aplikasi ini sangat saya rekomend,5
Semoga terus bisa membantu untuk menjawab soal 😋😋,5
"gila, bagusnya minta ampun banget saya suka pake Gemini karena jawaban dari pertanyaan saya bagus banget 😀😀😀😀😉😉😉",5
Mantap AI google gemini lebih pandai memahami perintah suara dibandingkan google assistant.,5
Ada kata Rusia dan bahasa lain yang tercampur dalam kata-kata AI nya semenjak update,3
sangat pintar dan mudah dipahami,5
"Tuliskan refleksi tentang 3 upaya untuk mengembangkan keterampilan sosial emosional (berkolaborasi menjadi teladan) yang sudah bapak/ibulakukan di aksi nyata.tuliskan apa peristiwa,bagaimana perasaan bapa/ibu,apa pelajaran yang bapak ibu dapatkan.dan apa aksi/tindakan yang akan saya lakukan setelah belajar peristiwa ini?",5
"Respon cepat, pokoknya sangat membantu👍",5
TRI ADITYA CHRISMA PERKASA berguna banget bisa berkomunikasi dengan orang lain dengan atas kerja samanya,5
meta Al sangat canggih kedepanya harus di perbaiki lagi,4
untuk saat ini aplikasinya sangat bagus & saya puas menggunakannya.,5
sangat puas dengan Al Gemini mengubah semua foto dengan realistis,5
aplikasi yg sangat membantu dalam segala ilmu pengetahuan.,5
"bagus buat belajar,,, digabungkan dengan google dan YouTube lengkaplah sudah untuk menambah pengetahuan",5
Semoga makin keren hasil gambarnya,5
"Aplikasi Bodoh 😏😡sering bikin emosi,ga bisa menghasilkan gambar Sesuai permintaan klien 😤 ngeselin 😑👊🏻 dh lh MALES 😏 nyesel Download nya",1
"mantappu,tapi bisa direndahin biaya premiumnya?",5
"aplikasinya bagus, sesuai dengan harga",5
"baguss banget, masalah cepat terselesaikan",5
sangat membantu sekali dan mudah dimengerti,5
sangat membantu dan memberikan jalan untuk menambah wawasan dan ilmu pengetahuan,4
