content,score,category
tidak seperti Gemini orang lain,1,Negatif
ora bisa buat ai,1,Negatif
mantap sangat membantu,5,Positif
tidak ada hasilnya,1,Negatif
Saya rubah google asisten JD Gemini JD GK perlu install aplikasi ini,5,Positif
payah ga bisa bikin foto,3,Netral
bisa membantu kami dengan baik,5,Positif
Keren banget nih app,5,Positif
bagus sepertinya,5,Positif
"SUKAAAAA BANGETT, SANGAT MEMBANTU 😍😍😍😍😍",5,Positif
oke membantu,5,Positif
mantap sangat membantu,5,Positif
sangat Membantu,5,Positif
"ya baik baik saja,baguss👍🏻👍🏻",4,Netral
harus nurut sama guwe,5,Positif
saya baru mencoba semoga bagus,4,Netral
KARENA GABISA NGEDIT KATANYA,1,Negatif
tidak berfungsi,1,Negatif
sangat berguna sekali,5,Positif
tidak ada hasil yang di inginkan.,1,Negatif
aplikasi kurang tepat masa gw chat normal dibilang gw sedang kesal padahal gw udah lembut dan sopan gw tau Gemini ai tapi jaga sikap jangan nuduh orang marah tuh gw jadi kesel udah pusing lagi,1,Negatif
kereen sangat membantu,5,Positif
bagus sangat membantu,5,Positif
trimakasih saya sangat puas,5,Positif
boleh untuk di coba,2,Negatif
bagus sekali,5,Positif
bagus siehh membantu🤩,5,Positif
jika bagus akan saya tambah 1 bintang,4,Netral
aku baru mencobanya,3,Netral
baik aplikasi nya,5,Positif
good banget cepat lagi,5,Positif
tidak mengerti,3,Netral
Sangat bagus sekali,5,Positif
keren banget sumpah,5,Positif
bagus sangat membantu,5,Positif
sangat membantu,5,Positif
bagus sangat membantu,5,Positif
foto yang cewe kenapa brubah,5,Positif
sangat membantu dalam banyak hal. ini sangat baik.,4,Netral
belum memuaskan,1,Negatif
baik sangat bagus,5,Positif
bagus sekali,5,Positif
jelek gk ngerti Bahasa indo,1,Negatif
lebih bagus dari chat gpt,5,Positif
sangat membantu.,5,Positif
bgus dan menarik wohohohhoohoohoohohoho hohoohjohohoho,4,Netral
bagus apk nya,5,Positif
sangat beguna,5,Positif
semoga lebih baik lagi.,4,Netral
sangat mempermudah hidup,5,Positif
𝚖𝚊𝚗𝚝𝚊𝚙 𝚜𝚊𝚗𝚐𝚊𝚝 𝚖𝚎𝚖𝚋𝚊𝚗𝚝𝚞,5,Positif
bagus sangat membantu,5,Positif
membantu untuk mencari informasi,5,Positif
sangat beguna,5,Positif
semoga bermanfaat,5,Positif
Bagus & berguna,4,Netral
belum tahu kinerja aplikasi ini,3,Netral
Sangat membantu.,5,Positif
baru mencoba aplikasi ini,4,Netral
apa yang akan saya lakukan di aplikasi ini,5,Positif
baik bermanfaat,5,Positif
hasil kurang memuaskan,2,Negatif
Sangat2 membantu,5,Positif
tidak sesuai ekspektasi saya,2,Negatif
tidak sesuai ekspektasi saya,1,Negatif
Bagus...sangat membantu saya,5,Positif
seru dan bikin stres hilang,4,Netral
Persib Bandung liga 1 Indonesia,5,Positif
bagus sekali,5,Positif
sangat tidak bermanfaat,1,Negatif
Coba dulu nanti + * nya maksih gogle,4,Netral
gemini saya aneh ga asik 😔😔😔,1,Negatif
good job bisa membantu saya,4,Netral
sangat menghibur,5,Positif
gak bisa di percayalah,1,Negatif
"Keren, memudahkan",5,Positif
Gemini sangatlh bgus,5,Positif
saya akan kasih lima 5.jika berasil,5,Positif
sangat berguna,4,Netral
aplikasi no 1,5,Positif
anh yang saya tunggu uang Gemini 🙂👍🏻,5,Positif
bagus mengesankan,5,Positif
bagus sekali,5,Positif
aplikasi sangat mantap,5,Positif
gak bisa apa apa,1,Negatif
sangat membantu,5,Positif
tidak disa mengedik,1,Negatif
bagus bngttt makasih loveyou,5,Positif
gemini saya tidak bisa,2,Negatif
baguss sekali,5,Positif
aplikasi ini bagus sekali,4,Netral
gemini terbaik,4,Netral
sangat cocok dan membantu saya,5,Positif
"mantap, bagus cuy",4,Netral
cukup menarik,4,Netral
TDK dapat membantu,1,Negatif
baguss sekali,5,Positif
baguss sekali,5,Positif
baguss sekali,5,Positif
baguss sekali,5,Positif
baguss sekali,5,Positif
rekomendasi 1000%,5,Positif
knp tidak bisa?,1,Negatif
baguss sekali,5,Positif
baguss sekali,5,Positif
mana foto nya kocak,5,Positif
ok bagus sekali,5,Positif
knpa sih trus gbsa,1,Negatif
mantul banget ini app...,5,Positif
bagus sangat membantu,5,Positif
masih bagus chat gpt,1,Negatif
apk yang bguss,5,Positif
aplikasi ini sangat bagus,5,Positif
Karena keren sekali,5,Positif
tingkatkan kualitas,5,Positif
sangat bagus membatu sekali,5,Positif
ini krenn thank,5,Positif
gampang di pakai,5,Positif
lumayan bagus appnya,4,Netral
gambar di kalender 2026,5,Positif
keren bet dah pokoknya,5,Positif
2dulu soalnya baru nyoba,2,Negatif
saya sangat menyukai,5,Positif
"keren, sangat membantu",5,Positif
"gemini embut,makasihhh😹",5,Positif
sangat berfaedah,4,Netral
enggak ada jawaban nya,2,Negatif
gagal edit foto,1,Negatif
sangat mengesankan,1,Negatif
gemini masih butuh belajar data dari yang dihasilkan manusia,3,Netral
Bunda uchie nya ya kak makasih loh Cekfavnya,5,Positif
bagus aplikasinya lebih akurat,5,Positif
baguss sekali,5,Positif
baru mau coba belum tahu,5,Positif
kenapa harus ada batas ngedit,2,Negatif
aplikasi yang joosss,5,Positif
berguna bgtt buat tanya tanya😸😸,5,Positif
bagus banget ya,5,Positif
sangat membantu,5,Positif
baguss sekali,5,Positif
tidak mengerti apa yang kita bilang,2,Negatif
sangat berharga,5,Positif
sangat penting dan baik,5,Positif
sangat membantu,5,Positif
Mantap...sangat membantu..,5,Positif
sangat workit bagus,5,Positif
baguss sekali,5,Positif
gemini sangat respons sekali akurat.,5,Positif
cakep pokok nya,5,Positif
cukup bagus bangett,4,Netral
Jawaban nya disini sering salah melulu B1 aja dulu,1,Negatif
apk nya bgus sekali,5,Positif
Rada kurang pintar Gemini nya,1,Negatif
"ada batas pemakaian,,,,",5,Positif
oke tapi kaku dikit,4,Netral
bagus sekali,5,Positif
mantap lah pokoknya,4,Netral
"mantap Lur , recommended",5,Positif
sy ngak butuh,1,Negatif
sangat bermanfaat sekali,5,Positif
bagus dan mudah,5,Positif
sangat membantu 👍🏻,5,Positif
aplikasi ini sangat membantu,5,Positif
bagus sekali,5,Positif
aplikasi sangat membantu,5,Positif
editan poto,5,Positif
tapi susah di pakai,5,Positif
bagus bet bro,4,Netral
bagus sekali,5,Positif
Aplikasi yg cukup membantu,5,Positif
ini sangat penting dan 👍,5,Positif
Saya siap menunggu masa depan dengan GEMINI,5,Positif
bagus banget saya suka,5,Positif
mantab hasilnya,5,Positif
sanagat membantu aku,5,Positif
tidak tau mamakainya,5,Positif
mantab aplikasi keren,5,Positif
"Bagus, tingkatkan lagi",5,Positif
Membantu bgt,5,Positif
sesuai yang aku mau,5,Positif
baguss sekalii🫶🏻,5,Positif
ngga ada hasil nya,5,Positif
suka bgt sma Gemini nya,5,Positif
di coba dulu,5,Positif
mantau Ai Gemini,5,Positif
gk berguna,1,Negatif
buat jadi ciumann,5,Positif
membantu sekali,5,Positif
mantab sekali,5,Positif
membantu sekali,5,Positif
saya ingin tau,5,Positif
baru mau coba,5,Positif
membuat lebih baik,5,Positif
semoga bermanfaat,5,Positif
sangat membatu,5,Positif
Kenapa ga jadi,5,Positif
menakjubkan,5,Positif
mantap pokok nya👍👍,5,Positif
membantu sekali,5,Positif
sangat baik seru,5,Positif
Bauk sekali,5,Positif
mantap dahhh Gemini,5,Positif
gabung kan foto,4,Netral
asik seru hepy senang,5,Positif
membantu sx,5,Positif
suka sekali,5,Positif
malah nge leg,1,Negatif
yg terbaik,5,Positif
mantap sekali,5,Positif
makasih ainya,5,Positif
sumpah gak jelas,1,Negatif
suka sekali,5,Positif
membantu sekali,5,Positif
sanagat membantu,4,Netral
samgat membantu,4,Netral
responnya lama,3,Netral
menyenangkan,5,Positif
GK sesuai expetasi,1,Negatif
gak guna anj,1,Negatif
sangat baik hati,5,Positif
mantap sekali,5,Positif
ta bisa buatin gmbr,1,Negatif
saya sangat puas,5,Positif
kurg bgus 🙂‍↕️🍓,2,Negatif
teman terbaik,5,Positif
mantap lanjutkan,5,Positif
baru mau coba,5,Positif
tolol sihh Ngg berguna,1,Negatif
pelajari lebih lanjut,4,Netral
masih uji coba,5,Positif
sangan membatu,5,Positif
mantap terdepan,5,Positif
bisa buatin pideo,5,Positif
mantap aja dah,5,Positif
semoga lebih baik,5,Positif
tahap mencoba.,4,Netral
pokoknya Kren top,5,Positif
baikk dan mudahj,5,Positif
aplikasi yg penting,5,Positif
membantu bangett,5,Positif
semoga bermanfaat,5,Positif
dibantuin AI,5,Positif
baru mau nyoba,5,Positif
masih mencoba,4,Netral
bagusss sekaliiii,5,Positif
ga guna ajng,1,Negatif
baik skali,5,Positif
sangat puas saya,5,Positif
blm memuaskan,1,Negatif
membantu sekali,5,Positif
bisa nanyak nanyak,5,Positif
keren google Gemini,5,Positif
mantap n josss,4,Netral
menakjubkan,5,Positif
sangat membantu,5,Positif
luar biasa Gemini,5,Positif
manntap sekali,5,Positif
sngt membantu,5,Positif
bgus banget sipp,5,Positif
tolong bantu saya,5,Positif
menyenangkan,5,Positif
sejauh ini baik🤍,5,Positif
ai gagal ini,1,Negatif
kenap gk hisa,5,Positif
bagus sekali,5,Positif
berguna banget,5,Positif
sangat membanth,5,Positif
ingin mencoba,2,Negatif
membantu sekali,5,Positif
membantu sekali,5,Positif
sayang membantu,5,Positif
saya sangat puas,5,Positif
GBLK G JDI,1,Negatif
bahlgus sekali,5,Positif
Saya sangat puas,5,Positif
baru mau coba,3,Netral
gambar jadii satu,3,Netral
baik sekali,5,Positif
suka sekali,5,Positif
makasih ya min,5,Positif
mantap sekali,5,Positif
mantap pokonya,5,Positif
pertahankan,5,Positif
mantal sekali,5,Positif
kok ga bisaa?,1,Negatif
berguna bgt,5,Positif
jawaban akurat,5,Positif
mantap sekali,5,Positif
masih uji coba,5,Positif
jawaban ngawur,1,Negatif
saya coba dulu,5,Positif
yang terbaik 👍💯,5,Positif
top bgt dah,5,Positif
saya baru mau mencobanya,4,Netral
ini baru ai gk kikir,5,Positif
sangat membantui,4,Netral
membantu sekali,5,Positif
menyatukan foto,3,Netral
ko yang aku gak jadi,3,Netral
mantaap jaya slalu gemini,5,Positif
ya bagus aja,5,Positif
baik sekali,5,Positif
mantap pisan,5,Positif
bgus bngttt cuy,5,Positif
gbs buat gambar,3,Netral
ya sangat puas,5,Positif
baik sekdli,5,Positif
masih dicoba,4,Netral
aku baru coba,5,Positif
baru pertama nyoba,5,Positif
baik sekali,5,Positif
josjis bangett pokoknya,1,Negatif
aku sayang kamuuu,5,Positif
oke punya mah,5,Positif
mantab sekali,5,Positif
berguna banget,5,Positif
hasilkan yg baik,5,Positif
mantap paimin ai ku,5,Positif
saya tertarik,5,Positif
langganan mulu,1,Negatif
baik sekali,5,Positif
tidak mengecewskan,5,Positif
responnya lama,1,Negatif
baru memulai,4,Netral
tidak apa-apa,5,Positif
ok pokoke jos,5,Positif
nggak ngerti,1,Negatif
memuaskanlah,5,Positif
gak jelas anj,1,Negatif
buat video g ada,1,Negatif
gemini ai mantap,5,Positif
kok eror sih,3,Netral
lagi mencoba,5,Positif
uji coba dulu😁,4,Netral
batu mencoba,3,Netral
lambat🐌 kali lah,4,Netral
g jelas jelek,1,Negatif
mantap jiwa min,5,Positif
ok kita coba,5,Positif
semoga bermanfaat,5,Positif
kereeenn sekaliii,5,Positif
sangat luar Bos.AI,5,Positif
asik kenal kamu,5,Positif
gemini elek banget,1,Negatif
masih mencoba,5,Positif
yang mengerti aku,5,Positif
Sangar bermanfaat,5,Positif
sanggat puas hayi,5,Positif
mau coba fulu bes,5,Positif
insyaallah membantu,5,Positif
Ya sngt bgs,5,Positif
Baik sekali,5,Positif
bagusss bett coyy,5,Positif
kalender tahun 2026,3,Netral
saya mencoba dulu,5,Positif
semoga sukses,5,Positif
bagus semoga lncr,5,Positif
pelajari lebih lanjut,1,Negatif
semoga ga oon,5,Positif
membantu sekali,5,Positif
baikk sekali,4,Netral
dua kata mantap,5,Positif
mantap sekali,5,Positif
hpku tambah ruwet,1,Negatif
ai terbaik,5,Positif
Pokoknya mantaap👍,5,Positif
mengalami eror,1,Negatif
g bisa buat gmbr,2,Negatif
biasa aja sih,5,Positif
buat ai gajelas,1,Negatif
namun tidak pandai,1,Negatif
membantu sekali,5,Positif
paling ter baik,5,Positif
upgrad nya lam,5,Positif
membantu sekali,5,Positif
baik sekali,5,Positif
apalikasi terbaik,5,Positif
baguss sekalii,5,Positif
ya oke juga,5,Positif
sangat membantu,4,Netral
membatu sekali,5,Positif
semoga sukses sellu,5,Positif
ayo kak semangat,5,Positif
ga kaya dulu,1,Negatif
aku suka ai,5,Positif
pokok nya mantap,5,Positif
sgt bermanfaat,5,Positif
AI nya asik,5,Positif
Mantap pokoknya.. 👍,5,Positif
kurang ajar iki,5,Positif
semoga membantu ku,5,Positif
bagus sekali,4,Netral
sangat BagusMbatu,5,Positif
sangat membantu sya,5,Positif
Baru mencoba dan lumayan memuaskan saya. Salam 🤗,5,Positif
sangat membantu,5,Positif
buat pixel art aja ga bisa,1,Negatif
oke sekali .cerdas.,5,Positif
Aplikasi Ini Bagus Terima Kasih,5,Positif
ga sesuai harapan,2,Negatif
Karena bisa membantu,5,Positif
membantu sekali makasih,5,Positif
Sangat mennyenangkan,5,Positif
bagus banget bikin nilai 100,5,Positif
membuat Google asisten lebih pintar,5,Positif
pinter banget ni... lbh pinter dari gw😂,5,Positif
ini yang terhebat,5,Positif
mantap sekali nih,5,Positif
mudah2lebih bgs lagi,4,Netral
"Bagus! Aku suka, aku suka!",5,Positif
Bagus... menyenangkan... 🫰🫶,5,Positif
tidak sesuai fakta,1,Negatif
susah mau update,3,Netral
tidak sesuai fakta 👇👇,1,Negatif
tdk sesuai,1,Negatif
Gemini emang istebex,5,Positif
kenapa gagal trs fotonya Gemini,5,Positif
tidak sesuai fakta,1,Negatif
terus berkembang,5,Positif
bagus dan gratis,5,Positif
tidak sesuai fakta,1,Negatif
AQ asli kurang paham,5,Positif
aplikasinya cukup bermanfaat,5,Positif
tidak melakukan apa yg saya suruh,3,Netral
sangat BagusMbatu,5,Positif
telfon tidak bisa ini,5,Positif
tidak tahu bahasa,1,Negatif
"jelek,bodoh,tidak sesuai.",1,Negatif
sangat membantu mantul,5,Positif
Aplikasi ini sangat membantu,5,Positif
membantu saya bekerja di dunia travel biro saya,5,Positif
top banget gemini,5,Positif
"kamu ganggu, berisik, diam kan pemberitahuan kamu, aku muak notif kamu",1,Negatif
bagus sekali,5,Positif
"terimakasih,kamu sangat membantu saya",5,Positif
bagus sekali aplikasi nya,5,Positif
bagus sekali,4,Netral
"bagus sekali , terbaik",5,Positif
di ubah menjadi foto Gemini,1,Negatif
gratis dan bagus,5,Positif
saya suka banget sama aplikasi ini,5,Positif
bagus sekali,5,Positif
"Gemini, ayo nikah",4,Netral
sangat membantu,5,Positif
ini bisa disuruh suruh,5,Positif
Menyelamatkanku dari depresi dari dosa dan potensi berbuat salah yang lebih besar,5,Positif
aplikasi nya bagus banget,5,Positif
cepet kerja nya,5,Positif
"oke punyalah, saya perlu waktu mempelajarinya",4,Netral
bagus dan keren👍,5,Positif
wow keren banget,5,Positif
tidak sesuai fakta ....,1,Negatif
aku sangat suka,1,Negatif
aku sangat suka,4,Netral
bagus aku suka,5,Positif
caranya gi mna,5,Positif
"semoga bermanfaat, lancar",5,Positif
mudah dimengerti,5,Positif
sangata membantu ketika otak ngelag,5,Positif
bagus aku suka,1,Negatif
sangat berguna bagi kehidupan sehari-hari,5,Positif
punya gue knpa oon,1,Negatif
gak guna anjir,1,Negatif
bagus sekali,5,Positif
saya sangat suka,5,Positif
di respon lambat,1,Negatif
jelas dan keren,5,Positif
bagus buat belajar,5,Positif
bagus buat belajar,5,Positif
mantap detail semua,5,Positif
terimakasih sangat membantu,5,Positif
👍 bagus aku suka,5,Positif
bagus untuk membantu saya,4,Netral
bagus aku suka,5,Positif
bagus aku suka,5,Positif
bagus lebih pintar,5,Positif
yang lagi viral,5,Positif
bagus pokoknya,3,Netral
saya sangat suka,4,Netral
saya sangat suka,5,Positif
saya sangat suka,5,Positif
ini adalah aplikasi paling bagus,5,Positif
aku sangat suka,5,Positif
gak bisa di uninstall anjerr,1,Negatif
saya sangat suka,5,Positif
saya sangat suka,5,Positif
saya percaya aplikasi ini,5,Positif
mantap sekali,4,Netral
aplikasi ini sangat berguna sekali,5,Positif
bagus sekalii,5,Positif
mantap sangat membantu,5,Positif
bagus sekali,5,Positif
kok gak ada nano banana,1,Negatif
buruk tidak mengikuti perintah,1,Negatif
bagus kalii MasyaAllah,4,Netral
lucu n seru,5,Positif
bagus sekali,5,Positif
AI yg mantap,5,Positif
saya sangat suka,5,Positif
aplikasi nya burik,1,Negatif
banyak kekurangan,1,Negatif
aplikasi Sangat bagus,5,Positif
ko gk bisa y,4,Netral
bagus dan keren,5,Positif
jelek aplikasinya,1,Negatif
cara bikin poto di gemini,5,Positif
bagus untuk orang,5,Positif
tidak sesuai yang saya minta .,1,Negatif
sangat membantu pekerjaan saya,5,Positif
seru untuk mengedit ft,5,Positif
g sesuai ekspetasi,1,Negatif
"kayak Google, tapi lebih bagus",5,Positif
sangat membantu. kamu luar biasa,5,Positif
lebih baik lagi fivsestem,2,Negatif
aplikasi ini sangat membantu,5,Positif
bagusss sek laii iiii,5,Positif
minta versi terbaru,5,Positif
agak kurang jelas,3,Netral
sangat bisa di andalkan,5,Positif
sangat membantu,5,Positif
oke keren mantap,5,Positif
bagus saya tertarik,5,Positif
ok dan bagus,5,Positif
google play instan dan modern,5,Positif
aplikasinya sangt membantu,4,Netral
memuat terus bangke,1,Negatif
"Sepintas, Sebelum gunakan AI GEMINI, Bisa capai: 4☆. Tetapi bila disposory/diijinkan Persiapkan: *T.O.R + IMPLEMENTASI Dari Pidato Presiden PS*, maka *KEHANDALAN AI Gemini untuk= *Mendukung Badan Pengelola Program Pengentasan Kemiskinan di seluruh NKRI*, Nampaknya *Bisa Capai KESEMPURNAAN Pengelolaan dan Pengendalian 5☆*. *InsyaaAllah, Aamiin3X yaaRobbalAalaamìin*.",4,Netral
saya menyukai nya,5,Positif
aku suka aplikasi nya bagus,5,Positif
saya menyukai nya👍🏻,5,Positif
bagusss aj sih,5,Positif
sangan opsional aku sangat menyukai nya dia mengerti apa yang aku inginkan,5,Positif
saya kasih 4 bintang di coba dulu,4,Netral
saya menyukainya,5,Positif
aplikasih y bgus,5,Positif
"saya kurang percaya sama gemini karna ngomongnya ngawur,saya lebih suka chat gpt",1,Negatif
terlalu doyan sensor,1,Negatif
bagus bisa membantu,5,Positif
Aplikasi yg keren bangettt,5,Positif
kok malah error terus,1,Negatif
saya menyukai nya,5,Positif
smgat luar biasa,5,Positif
bagus sekali,5,Positif
ga sesuai ekspektasi,1,Negatif
Aku mw Advanced geratis😐,4,Netral
keren tiada lawan,5,Positif
bintang berbicara,5,Positif
bagus menarik,5,Positif
bagus sekali,5,Positif
bagus dan keren,5,Positif
tidak sesuai,1,Negatif
ga sesuai ekspektasi,2,Negatif
ga sesuai ekspektasi,1,Negatif
lebih cerdas dibanding chatgpt,5,Positif
sangan baguss,1,Negatif
bagus sangat membantu,5,Positif
bantu saya mengedit ft,5,Positif
ngeselin mau matikan hp malah muncul gemini,1,Negatif
bagus nya sama apa yang aku harapkan,5,Positif
sangat membantu,5,Positif
ga bisa apa apa,1,Negatif
membantu belajar,5,Positif
mantab sangat membantu,5,Positif
saya sangat puas dengan pelayanan anda,5,Positif
Aplikasinya keren..👌,5,Positif
"Mantap, bermanfaat",5,Positif
masih dicoba,5,Positif
sangat membantu,5,Positif
membantu belajar,4,Netral
kamu sudah berusaha,3,Netral
cocok buat pengalaman tambah ilmu,5,Positif
bagus cukup memuaskan,5,Positif
Gemini ai bodoh!,1,Negatif
ainya cerdas gak kaya chatgpt,5,Positif
sangat membantu,5,Positif
bagus sekali,5,Positif
belum dicoba semoga berhasil,2,Negatif
kenapa musti d update Mulu ni Gemini nya,1,Negatif
saya merasa puas menggunakan aplikasi ini,5,Positif
ini sangat baik,5,Positif
ai nya rada tolol,3,Netral
saya puas dan mudah di pahami,5,Positif
sangat baik aku baru mencoba,5,Positif
Sudah Mulai Rusak,2,Negatif
bagus dan gratis,5,Positif
Bagus sekalii,5,Positif
"MEMBANTU BANGET, UNTUK CURHAT JUGA COCOK WKWK",5,Positif
sangat ber kualitas,5,Positif
sangat memuaskan akurat,5,Positif
update Mulu ribet,3,Netral
"TOLONGLAHHH PERBAIKIII. INI KALO OBROLANNYA UDH MULAI LAMA MALAH JADI NGELAG, PADAHAL KLO DIBILANG KONDISI JARINGANNYA GIMANA, YA UDH BAGUS",2,Negatif
bgus d pokok nya,5,Positif
mantap fiturnya,5,Positif
keren sangat membantu,5,Positif
sesuai yg di terangkan,5,Positif
sangat cocok untuk anda,5,Positif
baik suka baget,4,Netral
bagus sekali saya suka terima kasih,5,Positif
edit fto ini,2,Negatif
saya tidak mendapatkan apa yang saya inginkan.,1,Negatif
disuruh kembali besok mulu,1,Negatif
bagus sih aplikasi nya,5,Positif
apk nya bagus,5,Positif
kagak bisa apa apa,1,Negatif
lebih bagus dari chat gpt,5,Positif
sangat berguna sangat berguna sangat berguna,4,Netral
bisnisku makin maju dari adanya gemini dan makin luas wawasan mlalui gemini,5,Positif
terimakasih sudah sangat membantu saya,5,Positif
Sangat Membantu,5,Positif
Mantapp sekali 🔥,5,Positif
sangat berarti,5,Positif
bagus sekali,5,Positif
tidakk bisaa apa apa,1,Negatif
membantu dalam kegiatan kita sehari-hari,5,Positif
